account_id,age,gender,gmv_total,days_since_registration,max_credit_card_limit,tot_subsidio_utilizado,qt_offer_completed,qt_offer_received,qt_offer_viewed,qt_transaction,channels_frequency_conversao,channel_web_frequency_conversao,channel_email_frequency_conversao,channel_mobile_frequency_conversao,channel_social_frequency_conversao,bogo_conversao,discount_conversao,informational_conversao,avg_discount_value_conversao,avg_duration_conversao,avg_min_value_conversao,reward_conversao,amount_conversao,qt_transacional_conversao,min_time_conversao,max_time_conversao
63cc0b4e3d2c44a792b6c50c0ec41727,52,F,38.58,2795,107000,5,1,6,5,1,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,1,0,0,5,5,5,5,38.58,1,4.75,4.75
67a480913cbf4cd08093889b545181c3,51,F,49.160000000000004,4313,62000,null,null,6,3,18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
715b22238df84b9fbad9485f23192c4d,82,F,58.63,2846,75000,12,3,4,2,3,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":1}]",3,3,3,1,2,1,0,4,6.333333333333333,6.666666666666667,12,38.68,3,17.5,24
e110e63527c24ad1b482f76acde24a42,54,M,444.89,3018,94000,25,4,6,6,19,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3}]",3,4,3,3,3,1,0,6.25,6.75,10,25,95.80000000000001,4,0.75,26
cff0f57c82cb47229c5b090d98864e29,29,M,54.98,3022,66000,8,2,5,4,13,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",2,2,2,1,1,1,0,4,7,6,8,16.07,2,16,18.75
6684c575f70549c19c85baab3bebae8c,46,F,233.91,3467,69000,12,2,4,4,13,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",1,2,2,1,1,1,0,6,7,10,12,30.630000000000003,2,7.75,18.25
d245246470eb47fc8a7ac928f723c326,76,F,105.94999999999999,3334,32000,15,3,4,2,13,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3}]",3,3,3,0,3,0,0,5,7,5,15,26.779999999999998,3,19.25,24.5
3494b039530c491a9dba3d132aa4bbec,79,F,236.4,3560,78000,12,2,5,4,10,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",1,2,2,1,1,1,0,6,7,10,12,59.269999999999996,2,14.5,21.5
4eb63ea0263c491ea60e718d8c2051d4,63,F,235.70000000000002,3635,57000,27,4,5,5,16,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":3}]",2,4,4,3,3,1,0,6.75,6.5,8.75,27,61.88,4,1.25,24.75
baa8971400b245f79072e0bb96c3b7a9,53,M,164.63,3820,86000,19,4,5,5,8,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":3}]",3,4,4,3,2,2,0,4.75,7.25,8.75,19,87.46000000000001,4,3,25.5
609dffa9eb714e3281a9aca1e5ce48f0,68,F,52.71,3147,98000,17,3,5,3,3,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",2,3,2,1,1,2,0,5.666666666666667,8,13.333333333333334,17,21.46,3,21,21
679cc1c408734de58d166dcc7118f600,38,M,16.49,2978,44000,2,1,5,4,9,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1}]",1,1,1,0,0,1,0,2,7,10,2,0.67,1,19.5,19.5
737789ee6eb143639c8dd7c58ab40253,97,F,258.47,3433,94000,27,4,6,4,10,"[{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":3},{""channel"":""web"",""frequency"":2}]",2,4,4,3,3,1,0,6.75,6.5,8.75,27,62.42,4,3.5,24
b6f7096a7bfa4d92b239119ab30f0811,68,M,26.950000000000003,2905,57000,3,1,4,3,2,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,3,7,7,3,13.4,1,27.5,27.5
c6faded255ab4459bb2a0e8951fa3d7f,57,M,193.68,3501,74000,13,3,5,5,11,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":2}]",3,3,3,2,2,1,0,4.333333333333333,6.333333333333333,5.666666666666667,13,54.239999999999995,3,1,14.5
262277a4539a4ebda2d262bd0f6e438b,61,M,127.35000000000001,3076,72000,5,1,4,2,3,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,1,0,0,5,5,5,5,123.29,1,19.25,19.25
b925f853e90442d99f203e12e899999b,51,M,51.620000000000005,2843,99000,13,2,6,5,2,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,1,1,0,6.5,6,8.5,13,51.620000000000005,2,8,27.75
d1de78d8698c4f9aa413feb3e8441c7d,67,F,205.17,3533,61000,20,3,4,2,15,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",2,3,2,1,2,1,0,6.666666666666667,8,11.666666666666666,20,42.38,3,17.25,26.25
feee9cfcfeaa48af8c1cad31cce40672,79,F,101.97,3134,95000,20,3,6,2,5,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":1}]",2,3,3,1,3,0,0,6.666666666666667,7,6.666666666666667,20,48.21,3,17.25,22.25
4c6617c0224240e0b44b272a7b8de3a6,26,M,25.15,2820,75000,null,null,5,4,7,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
86a6e833386742f48b1e0c2bca561568,63,M,96.22999999999999,4282,51000,3,1,2,2,7,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,3,7,7,3,15.86,1,2.5,2.5
dd682c0f0444401da00304e956ce8da1,80,F,159.41000000000003,2941,75000,18,3,4,3,7,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":2}]",2,3,3,2,2,1,0,6,7,7.333333333333333,18,59.81,3,1.25,24.25
84ad352984b04b73b6dbff8d719de321,24,M,21.41,3067,58000,8,2,5,4,5,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",2,2,2,1,1,1,0,4,7,6,8,11.620000000000001,2,13.75,29.75
96ff10bb46a949eb8bc3960edce0cb2e,83,M,82.27000000000001,2808,81000,8,2,5,4,4,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",2,2,1,1,0,2,0,4,8.5,13.5,8,51.260000000000005,2,8.5,28.25
ed0780d61c1a49699b6592a05f5ae459,58,F,185.94000000000003,3602,51000,23,4,6,6,14,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3}]",3,4,3,3,2,2,0,5.75,7.25,10.5,23,50.019999999999996,4,5.75,25.5
286424d90dee4e23a07e1f374c69a89e,63,F,303.15,3214,84000,30,4,5,4,13,"[{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":3},{""channel"":""web"",""frequency"":3}]",3,4,4,3,4,0,0,7.5,6,7.5,30,106.89999999999999,4,3.75,22
0b5f7c9086c24311a971fef614bafd22,55,F,32.22,2727,53000,10,1,5,4,4,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,1,0,0,10,5,10,10,13.1,1,10.25,10.25
39b819c47d2e4b11b42140eb962b03b5,50,F,281.11,2922,115000,25,4,5,4,10,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":4}]",3,4,4,4,2,2,0,6.25,7.25,9.25,25,115.02000000000001,4,0.25,25
74450de8dc654737b2373105c94386a0,34,M,60.730000000000004,2899,68000,2,1,2,2,4,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,2,10,10,2,10.84,1,22.5,22.5
e4c03129a4bb4dadb476ab4a4dec775c,66,F,41.769999999999996,2724,63000,12,2,4,4,2,"[{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2},{""channel"":""web"",""frequency"":1}]",1,2,2,2,1,1,0,6,8.5,10,12,17.59,2,25.75,25.75
71579e6d0aa04d4ab583b0f2f4d776a0,54,M,158.04,4384,45000,2,1,3,2,17,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1}]",1,1,1,0,0,1,0,2,7,10,2,8.42,1,4.75,4.75
18f94408dda0458ea33edaba677981ee,50,M,162.59,3089,93000,18,4,5,5,7,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":3}]",3,4,4,3,1,3,0,4.5,7,8.5,18,94.37,4,1.5,28.5
5598e3ad9e6c470abf0c7e8371fbfb53,25,M,27.069999999999997,2893,38000,null,null,6,3,5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7b1b0b6cbce6475ebb6c8945c29cd79f,50,M,14.2,2982,53000,5,1,4,3,4,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,1,0,0,5,5,5,5,7.35,1,11,11
212a2120b14d4ed88a10d2524c715b28,118,null,44.239999999999995,3605,null,2,1,4,4,14,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1}]",1,1,1,0,0,1,0,2,7,10,2,1.11,1,11.25,11.25
2dec7ddbf2194fa4919b6bd2022b3508,60,F,205.52,3102,44000,25,4,5,4,19,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":2}]",4,4,3,2,3,1,0,6.25,6.75,10,25,45.300000000000004,4,8.5,21.5
7584bd98a6a5473496c723a31e5898b0,58,M,74.22000000000001,4263,67000,18,4,6,5,23,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":4}]",4,4,4,4,1,3,0,4.5,7.25,8.5,18,19.96,4,2.75,17.5
86b493a2b7554a11aedf51eca0c6b033,55,M,172.78,3631,72000,19,5,5,3,8,"[{""channel"":""email"",""frequency"":5},{""channel"":""mobile"",""frequency"":5},{""channel"":""social"",""frequency"":3},{""channel"":""web"",""frequency"":4}]",4,5,5,3,1,4,0,3.8,7.6,9.4,19,92.77000000000001,5,0,22
bee2341406574e78a0f0462d0136bd9b,48,M,22.68,3082,62000,null,null,4,3,8,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2193267a91d747dfa7197bb39c78b2e5,63,M,292.94000000000005,3224,86000,30,6,6,6,15,"[{""channel"":""web"",""frequency"":5},{""channel"":""email"",""frequency"":6},{""channel"":""mobile"",""frequency"":5},{""channel"":""social"",""frequency"":4}]",5,6,5,4,3,3,0,5,7.666666666666667,9.5,30,127.50999999999999,6,5,28
4358fa2c11d84f268b83940efbf85816,55,M,35.58,3430,56000,10,1,5,5,2,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,1,0,0,10,5,10,10,16.21,1,22.75,22.75
1360c2518d56433ea2edd28c0cf9261b,26,F,20.130000000000003,2933,32000,2,1,5,3,7,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,2,10,10,2,6.55,1,16.75,16.75
29429c50dbba41029257421ba4135139,25,M,55.87,4531,62000,6,2,5,4,21,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,0,2,0,3,7,7,6,5.3100000000000005,2,3.25,20
5a7201882b9744a2a469676c762a3c22,81,M,55.69,4114,63000,15,2,4,3,17,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,2,0,0,7.5,5,7.5,15,17.74,2,2.5,17.5
aa374a0deb7743aa9505b6611f350b09,77,F,181.08999999999997,3425,87000,20,2,3,3,7,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,2,0,0,10,5,10,20,64.29,2,7.25,15
0eaa9e50ca864649b365f7da4121ed31,60,F,61.57,3746,81000,5,1,3,1,3,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,1,0,0,5,5,5,5,27.44,1,25,25
c78715809ceb4ff28855143c707c75b7,118,null,18.61,3118,null,2,1,4,4,9,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,2,10,10,2,3.04,1,26.25,26.25
61a136642c9641f4b8fa67aba63affde,57,M,34.7,2894,52000,10,1,3,3,3,"[{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",0,1,1,1,1,0,0,10,7,10,10,15.57,1,13.25,13.25
6443155ea95d4ee3afb60fbfbe6d2d73,51,F,39.83,3060,50000,null,null,5,5,3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
abd724ed7eac42a59505dcb535f33a95,62,F,105.42000000000002,2965,83000,13,2,6,3,4,"[{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2},{""channel"":""web"",""frequency"":1}]",1,2,2,2,1,1,0,6.5,7,8.5,13,47.900000000000006,2,19.5,25.75
3dde94fa581145cb9f206624f1a94d5a,51,F,90.44999999999999,2977,56000,4,2,4,1,7,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2}]",2,2,2,0,0,2,0,2,7,10,4,18.37,2,7,7
4bf0b33a8dbf4db2bf9f4a82a3ba6b6c,85,F,87.2,2903,34000,16,4,6,3,10,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":2}]",4,4,3,2,1,3,0,4,7.75,9.75,16,42.94,4,18,26.75
74aaf7e635f140ca8316d5b5071b57dc,38,O,174.22,3816,58000,20,3,3,1,12,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",2,3,1,1,1,2,0,6.666666666666667,9,16.666666666666668,20,46.9,3,4.5,26.25
971d98b6a4054f75a6bdd20897e469ac,53,F,83.08,2987,116000,8,2,6,3,3,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",2,2,2,1,1,1,0,4,7,6,8,55.34,2,2.25,21
be63245084964ff0a3e154202123e222,54,F,187.56,3333,80000,7,2,4,3,9,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2}]",2,2,2,0,1,1,0,3.5,7,7.5,7,45.16,2,10.25,15.5
5f2847f9dfa74266a305b1b32f3943de,83,M,243.47,3235,52000,23,4,5,4,17,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":4}]",3,4,4,4,3,1,0,5.75,6,6.75,23,62.15,4,0.5,24.75
87baffa663b24a639035a82459834c62,67,M,103.05,2935,91000,null,null,6,6,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
91cec8d70c5a4c5aa04a0ee01653e5ad,47,F,179.17999999999998,4484,99000,20,5,6,4,6,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":5},{""channel"":""mobile"",""frequency"":5},{""channel"":""social"",""frequency"":5}]",4,5,5,5,1,4,0,4,8.2,8.8,20,109.81,5,2.5,27
b73c8d5fe3c84a79bb3432387f0f4fb5,66,M,133.79,3634,66000,7,2,5,3,7,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",2,2,2,1,1,1,0,3.5,8.5,7.5,7,24.13,2,9.5,29.75
ce6c9feefba945cd9f954cbd3374c987,84,M,186.45,3731,64000,20,2,3,3,11,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",1,2,2,2,2,0,0,10,6,10,20,45.44,2,17.75,24.25
e8d3940d5ad448d9911b28aae5e31536,44,M,102.84,2914,89000,null,null,4,3,5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
04c769db13764e6784ecd8e3fc25e207,118,null,6.58,3079,null,null,null,5,5,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
752738011508463c81bafe999393e3fa,68,F,75.82,3717,60000,null,null,3,3,5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ec54c62e1037462ea711e45edf5a5154,60,F,47.779999999999994,2861,73000,2,1,4,4,3,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,2,10,10,2,16.79,1,27,27
bd06e09d19d3444eacf13fb67a4a37b0,56,F,279.93,3422,74000,28,4,4,3,12,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3}]",3,4,3,3,2,2,0,7,7.25,11.75,28,100,4,2,21.75
28b3976a307449579b63b27029baae63,58,F,108.68,3319,57000,12,2,4,3,8,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,1,1,0,6,7.5,10,12,23.020000000000003,2,1.5,25.5
562479f01f69488bb4e79e3c2937bfa9,75,M,85.13999999999999,3763,41000,12,3,6,2,8,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":1}]",3,3,3,1,2,1,0,4,8,6.666666666666667,12,47.71,3,10.75,21.25
8327c7a472974fbb9569532a55c07204,49,F,79.28999999999999,2772,82000,4,2,5,4,4,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,0,2,0,2,10,10,4,19.32,2,8.25,8.25
79eaf61750c645b9b986d5b627755f11,57,F,44.16,2821,71000,13,2,4,4,3,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,1,1,0,6.5,6,8.5,13,13.92,2,20,20
7b0f4835144346f189e3dddfac46efed,19,M,47.230000000000004,3884,67000,2,1,4,3,13,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1}]",1,1,1,0,0,1,0,2,7,10,2,7.13,1,16.75,16.75
8fbb14f4f4a24f2c98c1cc7672e6be2e,54,F,166.60999999999999,2936,75000,25,4,5,3,10,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":2}]",3,4,4,2,4,0,0,6.25,6.5,6.25,25,45.37,4,1.5,21.5
227f7c7fcd3f445691431763078d39b1,76,M,239.17,3433,75000,8,3,4,4,11,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3}]",3,3,3,3,0,3,0,2.6666666666666665,8,8,8,55.11,3,4.5,17.25
48343aa8784f40e8a0582038379f1da8,83,F,121.66,3046,44000,22,5,6,4,8,"[{""channel"":""web"",""frequency"":5},{""channel"":""email"",""frequency"":5},{""channel"":""mobile"",""frequency"":5},{""channel"":""social"",""frequency"":2}]",5,5,5,2,4,1,0,4.4,6.2,6,22,85,5,10.75,24.25
60993a86043f47e9b6b9bab948e19db0,51,F,46.230000000000004,2845,110000,5,2,4,4,2,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",2,2,2,1,0,2,0,2.5,7,8.5,5,46.230000000000004,2,23,27.25
a42c66f6abfb40df85014739db64faf0,86,F,206.70000000000002,3632,76000,28,4,6,5,11,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":4}]",3,4,4,4,3,1,0,7,6,8,28,83.69,4,2.25,25
5063e84165654c068290aa0ec015e219,48,M,3.5999999999999996,3051,47000,null,null,5,4,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
94c8203b530045afa11b87b15b887b0f,27,M,141.53,3799,50000,15,4,5,4,10,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3}]",4,4,3,3,1,3,0,3.75,8,10.5,15,60.21,4,6.75,25.75
40baeb85957441709f5184161a22068c,73,O,43.58,4409,57000,5,1,3,3,3,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,1,0,0,5,5,5,5,15.28,1,25.5,25.5
9cc356de3d474dc0891a4fb38dde01c8,48,F,584.4,3028,57000,10,3,4,4,11,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3}]",3,3,3,3,1,2,0,3.3333333333333335,7.333333333333333,7.333333333333333,10,37.41,3,3.5,17
